player_id,player,age,team,pos,season,lg
achiupr01,Precious Achiuwa,25,NYK,C,2025,NBA
adamsst01,Steven Adams,31,HOU,C,2025,NBA
adebaba01,Bam Adebayo,27,MIA,C,2025,NBA
agbajoc01,Ochai Agbaji,24,TOR,SG,2025,NBA
aldamsa01,Santi Aldama,24,MEM,PF,2025,NBA
alexani01,Nickeil Alexander-Walker,26,MIN,SG,2025,NBA
alexatr01,Trey Alexander,21,DEN,SG,2025,NBA
allengr01,Grayson Allen,29,PHO,SG,2025,NBA
allenja01,Jarrett Allen,26,CLE,C,2025,NBA
alvarjo01,Jose Alvarado,26,NOP,PG,2025,NBA
anderky01,Kyle Anderson,31,2TM,PF,2025,NBA
anderky01,Kyle Anderson,31,GSW,PF,2025,NBA
anderky01,Kyle Anderson,31,MIA,SF,2025,NBA
antetgi01,Giannis Antetokounmpo,30,MIL,PF,2025,NBA
anthoco01,Cole Anthony,24,ORL,PG,2025,NBA
anunoog01,OG Anunoby,27,NYK,PF,2025,NBA
armeltr01,Armel Traoré,22,LAL,SF,2025,NBA
avdijde01,Deni Avdija,24,POR,SF,2025,NBA
aytonde01,Deandre Ayton,26,POR,C,2025,NBA
baglema01,Marvin Bagley III,25,2TM,PF,2025,NBA
baglema01,Marvin Bagley III,25,WAS,C,2025,NBA
baglema01,Marvin Bagley III,25,MEM,PF,2025,NBA
baglema02,Marcus Bagley,23,PHI,SF,2025,NBA
baldwpa01,Patrick Baldwin Jr.,22,2TM,SF,2025,NBA
baldwpa01,Patrick Baldwin Jr.,22,WAS,SF,2025,NBA
baldwpa01,Patrick Baldwin Jr.,22,LAC,SF,2025,NBA
ballla01,LaMelo Ball,23,CHO,PG,2025,NBA
balllo01,Lonzo Ball,27,CHI,PG,2025,NBA
bambamo01,Mo Bamba,26,2TM,C,2025,NBA
bambamo01,Mo Bamba,26,LAC,C,2025,NBA
bambamo01,Mo Bamba,26,NOP,C,2025,NBA
banchpa01,Paolo Banchero,22,ORL,PF,2025,NBA
banede01,Desmond Bane,26,MEM,SG,2025,NBA
bantoda01,Dalano Banton,25,POR,PG,2025,NBA
barlodo01,Dominick Barlow,21,ATL,SF,2025,NBA
barneha02,Harrison Barnes,32,SAS,PF,2025,NBA
barnesc01,Scottie Barnes,23,TOR,PF,2025,NBA
barrerj01,RJ Barrett,24,TOR,SF,2025,NBA
bassech01,Charles Bassey,24,SAS,C,2025,NBA
batesem01,Emoni Bates,21,CLE,SF,2025,NBA
battlja01,Jamison Battle,23,TOR,SF,2025,NBA
batumni01,Nicolas Batum,36,LAC,PF,2025,NBA
baughda01,Damion Baugh,24,CHO,SG,2025,NBA
bealbr01,Bradley Beal,31,PHO,SG,2025,NBA
beaslma01,Malik Beasley,28,DET,SG,2025,NBA
beaucma01,MarJon Beauchamp,24,3TM,SF,2025,NBA
beaucma01,MarJon Beauchamp,24,MIL,SF,2025,NBA
beaucma01,MarJon Beauchamp,24,LAC,SF,2025,NBA
beaucma01,MarJon Beauchamp,24,NYK,SF,2025,NBA
beekmre01,Reece Beekman,23,2TM,PG,2025,NBA
beekmre01,Reece Beekman,23,GSW,PG,2025,NBA
beekmre01,Reece Beekman,23,BRK,PG,2025,NBA
bitadgo01,Goga Bitadze,25,ORL,C,2025,NBA
biyombi01,Bismack Biyombo,32,SAS,C,2025,NBA
blackan01,Anthony Black,21,ORL,PG,2025,NBA
bogdabo01,Bogdan Bogdanović,32,2TM,SG,2025,NBA
bogdabo01,Bogdan Bogdanović,32,ATL,SG,2025,NBA
bogdabo01,Bogdan Bogdanović,32,LAC,SG,2025,NBA
bolbo01,Bol Bol,25,PHO,PF,2025,NBA
bonaad01,Adem Bona,21,PHI,C,2025,NBA
bookede01,Devin Booker,28,PHO,SG,2025,NBA
bostobr01,Brandon Boston Jr.,23,NOP,SG,2025,NBA
bouchch01,Chris Boucher,32,TOR,PF,2025,NBA
bouyeja01,Jamaree Bouyea,25,MIL,PG,2025,NBA
bradlto01,Tony Bradley,27,IND,C,2025,NBA
branhma01,Malaki Branham,21,SAS,SG,2025,NBA
braunch01,Christian Braun,23,DEN,SG,2025,NBA
bridgja01,Jalen Bridges,23,PHO,SF,2025,NBA
bridgmi01,Mikal Bridges,28,NYK,SF,2025,NBA
bridgmi02,Miles Bridges,26,CHO,PF,2025,NBA
brissos01,Oshae Brissett,26,PHI,SF,2025,NBA
brogdma01,Malcolm Brogdon,32,WAS,PG,2025,NBA
brookdi01,Dillon Brooks,29,HOU,SF,2025,NBA
brookke02,Keion Brooks Jr.,24,NOP,SF,2025,NBA
brownbr01,Bruce Brown,28,2TM,PG,2025,NBA
brownbr01,Bruce Brown,28,TOR,PG,2025,NBA
brownbr01,Bruce Brown,28,NOP,PG,2025,NBA
brownja02,Jaylen Brown,28,BOS,SF,2025,NBA
brownko01,Kobe Brown,25,LAC,PF,2025,NBA
brownmo01,Moses Brown,25,2TM,C,2025,NBA
brownmo01,Moses Brown,25,IND,C,2025,NBA
brownmo01,Moses Brown,25,DAL,C,2025,NBA
brunsja01,Jalen Brunson,28,NYK,PG,2025,NBA
bryanth01,Thomas Bryant,27,2TM,C,2025,NBA
bryanth01,Thomas Bryant,27,MIA,C,2025,NBA
bryanth01,Thomas Bryant,27,IND,C,2025,NBA
bufkiko01,Kobe Bufkin,21,ATL,SG,2025,NBA
burksal01,Alec Burks,33,MIA,SG,2025,NBA
butleja02,Jared Butler,24,2TM,SG,2025,NBA
butleja02,Jared Butler,24,WAS,PG,2025,NBA
butleja02,Jared Butler,24,PHI,SG,2025,NBA
butleji01,Jimmy Butler,35,2TM,SF,2025,NBA
butleji01,Jimmy Butler,35,MIA,PF,2025,NBA
butleji01,Jimmy Butler,35,GSW,SF,2025,NBA
buzelma01,Matas Buzelis,20,CHI,SF,2025,NBA
cainja01,Jamal Cain,25,NOP,SF,2025,NBA
caldwke01,Kentavious Caldwell-Pope,31,ORL,SG,2025,NBA
camarto01,Toumani Camara,24,POR,PF,2025,NBA
cancavl01,Vlatko Čančar,27,DEN,PF,2025,NBA
capelca01,Clint Capela,30,ATL,C,2025,NBA
carlsbr01,Branden Carlson,25,OKC,C,2025,NBA
carrica01,Bub Carrington,19,WAS,PG,2025,NBA
cartede02,Devin Carter,22,SAC,PG,2025,NBA
carteje01,Jevon Carter,29,CHI,PG,2025,NBA
cartewe01,Wendell Carter Jr.,25,ORL,C,2025,NBA
cartodj01,D.J. Carton,24,TOR,SG,2025,NBA
carusal01,Alex Caruso,30,OKC,SG,2025,NBA
castlco01,Colin Castleton,24,3TM,C,2025,NBA
castlco01,Colin Castleton,24,MEM,C,2025,NBA
castlco01,Colin Castleton,24,TOR,C,2025,NBA
castlco01,Colin Castleton,24,PHI,C,2025,NBA
castlst01,Stephon Castle,20,SAS,PG,2025,NBA
champju01,Justin Champagnie,23,WAS,SF,2025,NBA
champju02,Julian Champagnie,23,SAS,SF,2025,NBA
chomcul01,Ulrich Chomche,19,TOR,PF,2025,NBA
chrisca02,Cam Christie,19,LAC,SG,2025,NBA
chrisjo01,Josh Christopher,23,MIA,SG,2025,NBA
chrisma02,Max Christie,21,2TM,SG,2025,NBA
chrisma02,Max Christie,21,LAL,SG,2025,NBA
chrisma02,Max Christie,21,DAL,SG,2025,NBA
cissosi01,Sidy Cissoko,20,2TM,SF,2025,NBA
cissosi01,Sidy Cissoko,20,SAS,SF,2025,NBA
cissosi01,Sidy Cissoko,20,POR,SF,2025,NBA
clarkbr01,Brandon Clarke,28,MEM,PF,2025,NBA
clarkja02,Jaylen Clark,23,MIN,SG,2025,NBA
clarkjo01,Jordan Clarkson,32,UTA,SG,2025,NBA
claxtni01,Nic Claxton,25,BRK,C,2025,NBA
clingdo01,Donovan Clingan,20,POR,C,2025,NBA
clownno01,Noah Clowney,20,BRK,PF,2025,NBA
coffeam01,Amir Coffey,27,LAC,SG,2025,NBA
colliis01,Isaiah Collier,20,UTA,PG,2025,NBA
collijo01,John Collins,27,UTA,PF,2025,NBA
colliyu01,Yuri Collins,23,GSW,PG,2025,NBA
colliza01,Zach Collins,27,2TM,PF,2025,NBA
colliza01,Zach Collins,27,SAS,C,2025,NBA
colliza01,Zach Collins,27,CHI,PF,2025,NBA
conlemi01,Mike Conley,37,MIN,PG,2025,NBA
connapa01,Pat Connaughton,32,MIL,SG,2025,NBA
coulibi01,Bilal Coulibaly,20,WAS,SF,2025,NBA
councri01,Ricky Council IV,23,PHI,SF,2025,NBA
craigto01,Torrey Craig,34,2TM,SF,2025,NBA
craigto01,Torrey Craig,34,CHI,SF,2025,NBA
craigto01,Torrey Craig,34,BOS,SF,2025,NBA
crawfis01,Isaiah Crawford,23,SAC,SF,2025,NBA
crowdja01,Jae Crowder,34,SAC,PF,2025,NBA
cuiyo01,Cui Yongxi,21,BRK,SG,2025,NBA
cunnica01,Cade Cunningham,23,DET,PG,2025,NBA
curryse01,Seth Curry,34,CHO,SG,2025,NBA
curryst01,Stephen Curry,36,GSW,PG,2025,NBA
dadiepa01,Pacome Dadiet,19,NYK,SG,2025,NBA
daniedy01,Dyson Daniels,21,ATL,SG,2025,NBA
dasiltr01,Tristan Da Silva,23,ORL,SF,2025,NBA
davisan02,Anthony Davis,31,2TM,PF,2025,NBA
davisan02,Anthony Davis,31,LAL,C,2025,NBA
davisan02,Anthony Davis,31,DAL,PF,2025,NBA
davisjd01,JD Davison,22,BOS,PG,2025,NBA
davisjo06,Johnny Davis,22,WAS,SG,2025,NBA
daviste02,Terence Davis,27,SAC,SG,2025,NBA
dennira01,RayJ Dennis,23,IND,PG,2025,NBA
derozde01,DeMar DeRozan,35,SAC,SF,2025,NBA
diabamo01,Moussa Diabaté,23,CHO,C,2025,NBA
dickgr01,Gradey Dick,21,TOR,SG,2025,NBA
diengou01,Ousmane Dieng,21,OKC,C,2025,NBA
dilliro01,Rob Dillingham,20,MIN,PG,2025,NBA
dinwisp01,Spencer Dinwiddie,31,DAL,PG,2025,NBA
divindo01,Donte DiVincenzo,28,MIN,SG,2025,NBA
doncilu01,Luka Dončić,25,2TM,PG,2025,NBA
doncilu01,Luka Dončić,25,DAL,PG,2025,NBA
doncilu01,Luka Dončić,25,LAL,PG,2025,NBA
dortlu01,Luguentz Dort,25,OKC,SF,2025,NBA
dosunay01,Ayo Dosunmu,25,CHI,SG,2025,NBA
dowtije01,Jeff Dowtin,27,PHI,PG,2025,NBA
doziepj01,PJ Dozier,28,MIN,SG,2025,NBA
drumman01,Andre Drummond,31,PHI,C,2025,NBA
duartch01,Chris Duarte,27,CHI,SG,2025,NBA
ducasal01,Alex Ducas,24,OKC,SG,2025,NBA
dukeda01,David Duke Jr.,25,SAS,SG,2025,NBA
dunnkr01,Kris Dunn,30,LAC,PG,2025,NBA
dunnry01,Ryan Dunn,22,PHO,SF,2025,NBA
duranke01,Kevin Durant,36,PHO,PF,2025,NBA
durenja01,Jalen Duren,21,DET,C,2025,NBA
easonta01,Tari Eason,23,HOU,PF,2025,NBA
edeyza01,Zach Edey,22,MEM,C,2025,NBA
edwaran01,Anthony Edwards,23,MIN,SG,2025,NBA
edwarje01,Jesse Edwards,24,MIN,C,2025,NBA
edwarju01,Justin Edwards,21,PHI,SF,2025,NBA
edwarke02,Kessler Edwards,24,DAL,SF,2025,NBA
elliske01,Keon Ellis,25,SAC,SG,2025,NBA
embiijo01,Joel Embiid,30,PHI,C,2025,NBA
etienty01,Tyson Etienne,25,BRK,PG,2025,NBA
eubandr01,Drew Eubanks,27,2TM,C,2025,NBA
eubandr01,Drew Eubanks,27,UTA,C,2025,NBA
eubandr01,Drew Eubanks,27,LAC,C,2025,NBA
evbuoto01,Tosan Evbuomwan,23,BRK,SF,2025,NBA
exumda01,Dante Exum,29,DAL,PG,2025,NBA
fernabr01,Bruno Fernando,26,TOR,C,2025,NBA
filipky01,Kyle Filipowski,21,UTA,C,2025,NBA
finnedo01,Dorian Finney-Smith,31,2TM,PF,2025,NBA
finnedo01,Dorian Finney-Smith,31,BRK,PF,2025,NBA
finnedo01,Dorian Finney-Smith,31,LAL,PF,2025,NBA
flaglad01,Adam Flagler,25,OKC,SG,2025,NBA
flowetr01,Trentyn Flowers,19,LAC,SF,2025,NBA
flynnma01,Malachi Flynn,26,CHO,PG,2025,NBA
fontesi01,Simone Fontecchio,29,DET,SF,2025,NBA
foxde01,De'Aaron Fox,27,2TM,PG,2025,NBA
foxde01,De'Aaron Fox,27,SAC,PG,2025,NBA
foxde01,De'Aaron Fox,27,SAS,PG,2025,NBA
freemen01,Enrique Freeman,24,IND,PF,2025,NBA
fultzma01,Markelle Fultz,26,SAC,PG,2025,NBA
furphjo01,Johnny Furphy,20,IND,SG,2025,NBA
gaffoda01,Daniel Gafford,26,DAL,C,2025,NBA
garlada01,Darius Garland,25,CLE,PG,2025,NBA
garrema01,Marcus Garrett,26,CHO,SG,2025,NBA
garzalu01,Luka Garza,26,MIN,C,2025,NBA
georgke01,Keyonte George,21,UTA,PG,2025,NBA
georgky01,Kyshawn George,21,WAS,SG,2025,NBA
georgpa01,Paul George,34,PHI,PF,2025,NBA
gibsota01,Taj Gibson,39,CHO,C,2025,NBA
giddejo01,Josh Giddey,22,CHI,PG,2025,NBA
gilgesh01,Shai Gilgeous-Alexander,26,OKC,PG,2025,NBA
gillan01,Anthony Gill,32,WAS,PF,2025,NBA
gilleco01,Collin Gillespie,25,PHO,PG,2025,NBA
goberru01,Rudy Gobert,32,MIN,C,2025,NBA
goodwjo01,Jordan Goodwin,26,LAL,PG,2025,NBA
gordoaa01,Aaron Gordon,29,DEN,PF,2025,NBA
gordoer01,Eric Gordon,36,PHI,SG,2025,NBA
gortmja01,Jazian Gortman,21,DAL,PG,2025,NBA
grantje01,Jerami Grant,30,POR,PF,2025,NBA
greenaj01,A.J. Green,25,MIL,SG,2025,NBA
greendr01,Draymond Green,34,GSW,PF,2025,NBA
greenja02,Javonte Green,31,2TM,SG,2025,NBA
greenja02,Javonte Green,31,NOP,SG,2025,NBA
greenja02,Javonte Green,31,CLE,SG,2025,NBA
greenja05,Jalen Green,22,HOU,SG,2025,NBA
greenje02,Jeff Green,38,HOU,PF,2025,NBA
greenjo02,Josh Green,24,CHO,SG,2025,NBA
grimequ01,Quentin Grimes,24,2TM,SG,2025,NBA
grimequ01,Quentin Grimes,24,DAL,SG,2025,NBA
grimequ01,Quentin Grimes,24,PHI,SG,2025,NBA
gueyemo02,Mouhamed Gueye,22,ATL,PF,2025,NBA
hachiru01,Rui Hachimura,26,LAL,PF,2025,NBA
halibty01,Tyrese Haliburton,24,IND,PG,2025,NBA
hallpj01,PJ Hall,22,DEN,C,2025,NBA
hardati02,Tim Hardaway Jr.,32,DET,SG,2025,NBA
hardeja01,James Harden,35,LAC,PG,2025,NBA
hardyja02,Jaden Hardy,22,DAL,SG,2025,NBA
harklej01,Elijah Harkless,24,UTA,SG,2025,NBA
harpero02,Ron Harper Jr.,24,DET,SF,2025,NBA
harriga01,Gary Harris,30,ORL,SG,2025,NBA
harrito02,Tobias Harris,32,DET,PF,2025,NBA
harteis01,Isaiah Hartenstein,26,OKC,C,2025,NBA
hartjo01,Josh Hart,29,NYK,SG,2025,NBA
hausesa01,Sam Hauser,27,BOS,PF,2025,NBA
hawkijo01,Jordan Hawkins,22,NOP,SG,2025,NBA
hayesja02,Jaxson Hayes,24,LAL,C,2025,NBA
hayeski01,Killian Hayes,23,BRK,PG,2025,NBA
hendesc01,Scoot Henderson,20,POR,PG,2025,NBA
hendrta01,Taylor Hendricks,21,UTA,PF,2025,NBA
herroty01,Tyler Herro,25,MIA,SG,2025,NBA
hieldbu01,Buddy Hield,32,GSW,SG,2025,NBA
highsha01,Haywood Highsmith,28,MIA,SF,2025,NBA
holidaa01,Aaron Holiday,28,HOU,PG,2025,NBA
holidjr01,Jrue Holiday,34,BOS,PG,2025,NBA
hollaro01,Ron Holland,19,DET,SF,2025,NBA
holmeri01,Richaun Holmes,31,WAS,PF,2025,NBA
holmgch01,Chet Holmgren,22,OKC,C,2025,NBA
hoodsja01,Jalen Hood-Schifino,21,2TM,SG,2025,NBA
hoodsja01,Jalen Hood-Schifino,21,LAL,SG,2025,NBA
hoodsja01,Jalen Hood-Schifino,21,PHI,SG,2025,NBA
horfoal01,Al Horford,38,BOS,C,2025,NBA
hortota01,Talen Horton-Tucker,24,CHI,SG,2025,NBA
houstca01,Caleb Houstan,22,ORL,SF,2025,NBA
howarje01,Jett Howard,21,ORL,SF,2025,NBA
huertke01,Kevin Huerter,26,2TM,SG,2025,NBA
huertke01,Kevin Huerter,26,SAC,SG,2025,NBA
huertke01,Kevin Huerter,26,CHI,SG,2025,NBA
huffja01,Jay Huff,26,MEM,C,2025,NBA
hukpoar01,Ariel Hukporti,22,NYK,C,2025,NBA
huntede01,De'Andre Hunter,27,2TM,SF,2025,NBA
huntede01,De'Andre Hunter,27,ATL,SF,2025,NBA
huntede01,De'Andre Hunter,27,CLE,SF,2025,NBA
hylanbo01,Bones Hyland,24,2TM,PG,2025,NBA
hylanbo01,Bones Hyland,24,LAC,PG,2025,NBA
hylanbo01,Bones Hyland,24,MIN,PG,2025,NBA
ighodos01,Oso Ighodaro,22,PHO,PF,2025,NBA
inglejo01,Joe Ingles,37,MIN,SF,2025,NBA
ingrabr01,Brandon Ingram,27,NOP,SF,2025,NBA
ingraha01,Harrison Ingram,22,SAS,SF,2025,NBA
irvinky01,Kyrie Irving,32,DAL,SG,2025,NBA
isaacjo01,Jonathan Isaac,27,ORL,PF,2025,NBA
iveyja01,Jaden Ivey,22,DET,SG,2025,NBA
jacksan01,Andre Jackson Jr.,23,MIL,SG,2025,NBA
jacksgg01,GG Jackson II,20,MEM,PF,2025,NBA
jacksis01,Isaiah Jackson,23,IND,C,2025,NBA
jacksja02,Jaren Jackson Jr.,25,MEM,C,2025,NBA
jacksqu01,Quenton Jackson,26,IND,PG,2025,NBA
jacksre01,Reggie Jackson,34,PHI,PG,2025,NBA
jackstr02,Trayce Jackson-Davis,24,GSW,C,2025,NBA
jamesbr02,Bronny James,20,LAL,SG,2025,NBA
jamesle01,LeBron James,40,LAL,SF,2025,NBA
jaqueja01,Jaime Jaquez Jr.,23,MIA,SF,2025,NBA
jeffrda01,DaQuan Jeffries,27,CHO,SG,2025,NBA
jemistr01,Trey Jemison,25,2TM,C,2025,NBA
jemistr01,Trey Jemison,25,NOP,C,2025,NBA
jemistr01,Trey Jemison,25,LAL,C,2025,NBA
jenkida01,Daniss Jenkins,23,DET,PG,2025,NBA
jeromty01,Ty Jerome,27,CLE,SG,2025,NBA
joeis01,Isaiah Joe,25,OKC,SG,2025,NBA
johnsaj01,AJ Johnson,20,2TM,SG,2025,NBA
johnsaj01,AJ Johnson,20,MIL,SG,2025,NBA
johnsaj01,AJ Johnson,20,WAS,SG,2025,NBA
johnsca02,Cameron Johnson,28,BRK,PF,2025,NBA
johnsja01,James Johnson,37,IND,PF,2025,NBA
johnsja05,Jalen Johnson,23,ATL,SF,2025,NBA
johnske04,Keldon Johnson,25,SAS,SF,2025,NBA
johnske07,Keon Johnson,22,BRK,SG,2025,NBA
johnske10,Keshad Johnson,23,MIA,SF,2025,NBA
jokicni01,Nikola Jokić,29,DEN,C,2025,NBA
jonesco02,Colby Jones,22,2TM,SG,2025,NBA
jonesco02,Colby Jones,22,SAC,SG,2025,NBA
jonesco02,Colby Jones,22,WAS,SG,2025,NBA
jonesde02,Derrick Jones Jr.,27,LAC,SF,2025,NBA
jonesdi01,Dillon Jones,23,OKC,SF,2025,NBA
joneshe01,Herbert Jones,26,NOP,SF,2025,NBA
jonesis01,Isaac Jones,24,SAC,PF,2025,NBA
joneska01,Kai Jones,24,2TM,C,2025,NBA
joneska01,Kai Jones,24,LAC,C,2025,NBA
joneska01,Kai Jones,24,DAL,C,2025,NBA
jonesma05,Mason Jones,26,SAC,SG,2025,NBA
jonessp01,Spencer Jones,23,DEN,SF,2025,NBA
jonestr01,Tre Jones,25,2TM,PG,2025,NBA
jonestr01,Tre Jones,25,SAS,PG,2025,NBA
jonestr01,Tre Jones,25,CHI,PG,2025,NBA
jonesty01,Tyus Jones,28,PHO,PG,2025,NBA
jordade01,DeAndre Jordan,36,DEN,C,2025,NBA
josepco01,Cory Joseph,33,ORL,PG,2025,NBA
jovicni01,Nikola Jović,21,MIA,PF,2025,NBA
juzanjo01,Johnny Juzang,23,UTA,SG,2025,NBA
kawamyu01,Yuki Kawamura,23,MEM,PG,2025,NBA
kelleky01,Kylor Kelley,27,2TM,C,2025,NBA
kelleky01,Kylor Kelley,27,DAL,C,2025,NBA
kelleky01,Kylor Kelley,27,NOP,C,2025,NBA
kennalu01,Luke Kennard,28,MEM,SG,2025,NBA
kesslwa01,Walker Kessler,23,UTA,C,2025,NBA
keybr01,Braxton Key,27,GSW,SF,2025,NBA
kispeco01,Corey Kispert,25,WAS,SF,2025,NBA
klebima01,Maxi Kleber,33,DAL,PF,2025,NBA
klintbo01,Bobi Klintman,21,DET,SF,2025,NBA
knechda01,Dalton Knecht,23,LAL,SF,2025,NBA
knoxke01,Kevin Knox,25,GSW,SF,2025,NBA
kolekty01,Tyler Kolek,23,NYK,PG,2025,NBA
kolokch01,Christian Koloko,24,LAL,C,2025,NBA
konchjo01,John Konchar,28,MEM,SG,2025,NBA
kornelu01,Luke Kornet,29,BOS,C,2025,NBA
krejcvi01,Vit Krejci,24,ATL,PG,2025,NBA
kuminjo01,Jonathan Kuminga,22,GSW,PF,2025,NBA
kuzmaky01,Kyle Kuzma,29,2TM,PF,2025,NBA
kuzmaky01,Kyle Kuzma,29,WAS,PF,2025,NBA
kuzmaky01,Kyle Kuzma,29,MIL,PF,2025,NBA
labissk01,Skal Labissière,28,SAC,PF,2025,NBA
landajo01,Jock Landale,29,HOU,C,2025,NBA
laravja01,Jake LaRavia,23,2TM,PF,2025,NBA
laravja01,Jake LaRavia,23,MEM,PF,2025,NBA
laravja01,Jake LaRavia,23,SAC,PF,2025,NBA
larsspe01,Pelle Larsson,23,MIA,SG,2025,NBA
lavinza01,Zach LaVine,29,2TM,SF,2025,NBA
lavinza01,Zach LaVine,29,CHI,SF,2025,NBA
lavinza01,Zach LaVine,29,SAC,SG,2025,NBA
lawsoaj01,A.J. Lawson,24,TOR,SG,2025,NBA
leeda03,Damion Lee,32,PHO,SG,2025,NBA
lenal01,Alex Len,31,2TM,C,2025,NBA
lenal01,Alex Len,31,SAC,C,2025,NBA
lenal01,Alex Len,31,LAL,C,2025,NBA
leonaka01,Kawhi Leonard,33,LAC,SF,2025,NBA
leonsma01,Malevy Leons,25,OKC,SF,2025,NBA
leverca01,Caris LeVert,30,2TM,SG,2025,NBA
leverca01,Caris LeVert,30,CLE,SF,2025,NBA
leverca01,Caris LeVert,30,ATL,SG,2025,NBA
lewisma05,Maxwell Lewis,22,2TM,SF,2025,NBA
lewisma05,Maxwell Lewis,22,LAL,SF,2025,NBA
lewisma05,Maxwell Lewis,22,BRK,SF,2025,NBA
liddeej01,E.J. Liddell,24,CHI,PF,2025,NBA
lillada01,Damian Lillard,34,MIL,PG,2025,NBA
livelde01,Dereck Lively II,20,DAL,C,2025,NBA
livinch01,Chris Livingston,21,MIL,SF,2025,NBA
looneke01,Kevon Looney,28,GSW,C,2025,NBA
lopezbr01,Brook Lopez,36,MIL,C,2025,NBA
loveke01,Kevin Love,36,MIA,PF,2025,NBA
lowryky01,Kyle Lowry,38,PHI,PG,2025,NBA
lylestr01,Trey Lyles,29,SAC,PF,2025,NBA
mamuksa01,Sandro Mamukelashvili,25,SAS,PF,2025,NBA
mannte01,Terance Mann,28,2TM,SG,2025,NBA
mannte01,Terance Mann,28,LAC,SG,2025,NBA
mannte01,Terance Mann,28,ATL,SG,2025,NBA
manntr01,Tre Mann,23,CHO,PG,2025,NBA
markkla01,Lauri Markkanen,27,UTA,PF,2025,NBA
marshna01,Naji Marshall,27,DAL,SF,2025,NBA
martica02,Caleb Martin,29,2TM,SF,2025,NBA
martica02,Caleb Martin,29,PHI,SF,2025,NBA
martica02,Caleb Martin,29,DAL,SF,2025,NBA
martico01,Cody Martin,29,2TM,SF,2025,NBA
martico01,Cody Martin,29,CHO,SF,2025,NBA
martico01,Cody Martin,29,PHO,SF,2025,NBA
martija02,Jaylen Martin,21,2TM,SF,2025,NBA
martija02,Jaylen Martin,21,BRK,SF,2025,NBA
martija02,Jaylen Martin,21,WAS,SF,2025,NBA
martike04,KJ Martin,24,2TM,PF,2025,NBA
martike04,KJ Martin,24,PHI,PF,2025,NBA
martike04,KJ Martin,24,UTA,SF,2025,NBA
martity01,Tyrese Martin,25,BRK,SG,2025,NBA
mathega01,Garrison Mathews,28,ATL,SG,2025,NBA
mathube01,Bennedict Mathurin,22,IND,SF,2025,NBA
matkoka01,Karlo Matković,23,NOP,PF,2025,NBA
maxeyty01,Tyrese Maxey,24,PHI,PG,2025,NBA
mcbrimi01,Miles McBride,24,NYK,PG,2025,NBA
mccaija01,Jared McCain,20,PHI,SG,2025,NBA
mccluma01,Mac McClung,26,ORL,SG,2025,NBA
mccolcj01,CJ McCollum,33,NOP,PG,2025,NBA
mccontj01,T.J. McConnell,32,IND,PG,2025,NBA
mcculke01,Kevin McCullar Jr.,23,NYK,SF,2025,NBA
mcdanja01,Jalen McDaniels,27,WAS,SF,2025,NBA
mcdanja02,Jaden McDaniels,24,MIN,PF,2025,NBA
mcderdo01,Doug McDermott,33,SAC,SF,2025,NBA
mcgowbr01,Bryce McGowens,22,POR,SG,2025,NBA
mclaujo01,Jordan McLaughlin,28,2TM,PG,2025,NBA
mclaujo01,Jordan McLaughlin,28,SAC,PG,2025,NBA
mclaujo01,Jordan McLaughlin,28,SAS,PG,2025,NBA
mcveija01,Jack McVeigh,28,HOU,PF,2025,NBA
meltode01,De'Anthony Melton,26,GSW,SG,2025,NBA
merrisa01,Sam Merrill,28,CLE,SG,2025,NBA
micicva01,Vasilije Micić,31,2TM,PG,2025,NBA
micicva01,Vasilije Micić,31,CHO,PG,2025,NBA
micicva01,Vasilije Micić,31,PHO,PG,2025,NBA
middlkh01,Khris Middleton,33,2TM,SF,2025,NBA
middlkh01,Khris Middleton,33,MIL,SF,2025,NBA
middlkh01,Khris Middleton,33,WAS,SF,2025,NBA
millebr02,Brandon Miller,22,CHO,SF,2025,NBA
milleem01,Emanuel Miller,24,CHI,PF,2025,NBA
millejo02,Jordan Miller,25,LAC,SF,2025,NBA
millele01,Leonard Miller,21,MIN,SF,2025,NBA
millspa02,Patty Mills,36,2TM,PG,2025,NBA
millspa02,Patty Mills,36,UTA,PG,2025,NBA
millspa02,Patty Mills,36,LAC,PG,2025,NBA
miltosh01,Shake Milton,28,2TM,SG,2025,NBA
miltosh01,Shake Milton,28,BRK,SG,2025,NBA
miltosh01,Shake Milton,28,LAL,SG,2025,NBA
minayju01,Justin Minaya,25,POR,SF,2025,NBA
minixri01,Riley Minix,24,SAS,SF,2025,NBA
minotjo01,Josh Minott,22,MIN,SF,2025,NBA
missiyv01,Yves Missi,20,NOP,C,2025,NBA
mitchaj01,Ajay Mitchell,22,OKC,SG,2025,NBA
mitchda01,Davion Mitchell,26,2TM,PG,2025,NBA
mitchda01,Davion Mitchell,26,TOR,PG,2025,NBA
mitchda01,Davion Mitchell,26,MIA,PG,2025,NBA
mitchdo01,Donovan Mitchell,28,CLE,SG,2025,NBA
mobleev01,Evan Mobley,23,CLE,PF,2025,NBA
mobleis01,Isaiah Mobley,25,PHI,PF,2025,NBA
mogbojo01,Jonathan Mogbo,23,TOR,PF,2025,NBA
monkma01,Malik Monk,26,SAC,SG,2025,NBA
moodymo01,Moses Moody,22,GSW,SG,2025,NBA
mooreta02,Taze Moore,26,POR,SG,2025,NBA
moorewe01,Wendell Moore Jr.,23,2TM,SG,2025,NBA
